3200
26921559375/2097152 600577188125/2097152 -66228039375/1048576 100323426875/1048576
-275383525625/2097152 543137404375/2097152 53145253125/1048576 272642045625/2097152
325662848125/1048576 -451529788125/2097152 269141445625/2097152 422077598125/2097152
-47566971875/2097152 456917683125/2097152 354055299375/2097152 -32085886875/1048576
372195445625/2097152 23439401875/524288 -193851909375/2097152 524304926875/2097152
-395043961875/2097152 -119540186875/2097152 -44555423125/262144 -9860355625/1048576
453091264375/2097152 -232847964375/1048576 -91224940625/1048576 52467528125/262144
61921234375/1048576 -404578094375/2097152 350176418125/2097152 228428230625/1048576
324258036875/2097152 256578111875/2097152 655987619375/2097152 -118621456875/1048576
59750985625/524288 -35773059375/131072 572568035625/2097152 -487687200625/2097152
645594794375/2097152 -7022251875/131072 -46270391875/524288 -45400179375/2097152
228363205625/1048576 -35313284375/524288 -309037964375/1048576 -12910183125/262144
138561549375/524288 25139871875/131072 -78855841875/1048576 3726610625/1048576
68601148125/262144 -394269579375/2097152 622281398125/2097152 -61254573125/1048576
-167354465625/1048576 571037625625/2097152 -635868730625/2097152 58056756875/1048576
607141620625/2097152 497132208125/2097152 -33791384375/524288 -34886393125/2097152
84247934375/2097152 96551610625/2097152 -312270118125/2097152 7067810625/524288
-440442689375/2097152 157520039375/524288 -166819891875/524288 -36954655625/131072
540429956875/2097152 -322131913125/2097152 28891483125/1048576 -96548963125/2097152
-67614724375/2097152 103521335625/524288 -302572329375/1048576 272988721875/1048576
-383015649375/2097152 -37603614375/131072 -206594709375/1048576 69692253125/524288
-3305434375/1048576 -41998995625/1048576 149352583125/1048576 -592779771875/2097152
-365545665625/2097152 -12125244375/1048576 -112478290625/2097152 245840025625/2097152
552101803125/2097152 240463463125/1048576 -116759184375/1048576 -34689191875/524288
-190108410625/2097152 138879948125/1048576 187278611875/2097152 1770513125/262144
15730381875/1048576 -30278409375/524288 -77600134375/2097152 243180636875/2097152
-280952754375/1048576 237801398125/1048576 -326303999375/2097152 -153839511875/524288
32700630625/262144 -221555093125/1048576 270872621875/1048576 -117275425625/1048576
-71094726875/1048576 15878556875/1048576 35730285625/524288 -108882010625/524288
-10226684375/32768 -238704328125/2097152 33310601875/2097152 -39707701875/262144
243745355625/1048576 197932498125/1048576 -42679681875/262144 224300870625/1048576
391963430625/2097152 -27650511875/2097152 156865323125/2097152 398995408125/2097152
116187854375/1048576 50326845625/2097152 147086114375/524288 -2393254375/2097152
251040843125/1048576 247105566875/1048576 -145383229375/2097152 73732296875/524288
-648007509375/2097152 25201401875/131072 -282080590625/2097152 253885618125/2097152
-568110080625/2097152 -88906925625/1048576 268711074375/2097152 48566114375/1048576
-259672038125/1048576 391604270625/2097152 15697046875/2097152 294660491875/2097152
164111075625/524288 175797828125/2097152 -118938006875/2097152 213358508125/2097152
439983053125/2097152 313993504375/1048576 -136644094375/1048576 -384325599375/2097152
20769008125/262144 312263256875/2097152 -308809059375/2097152 -190749683125/1048576
-102988906875/2097152 139249500625/1048576 35796384375/1048576 -31884354375/1048576
133193699375/1048576 478313433125/2097152 -478505830625/2097152 -11345998125/1048576
-181015986875/1048576 -141504219375/2097152 573955648125/2097152 -51363138125/2097152
213028133125/2097152 67296075625/524288 157178210625/2097152 79664334375/2097152
14127859375/262144 -4953388125/262144 203106396875/1048576 -394385741875/2097152
8573469375/131072 -399400921875/2097152 86845949375/524288 166075040625/1048576
94593344375/1048576 -82580913125/1048576 81443259375/2097152 -32820303125/262144
22425218125/262144 -209441014375/2097152 13696625625/131072 -57748334375/262144
623887074375/2097152 1280651875/524288 289438660625/2097152 71991674375/1048576
128668286875/2097152 112945134375/2097152 -305622323125/2097152 147435366875/1048576
24671851875/1048576 -440367624375/2097152 352562776875/2097152 45773964375/262144
6176485625/2097152 -21672296875/524288 -526443359375/2097152 -312775359375/2097152
-41141580625/1048576 160810401875/2097152 -246144360625/2097152 93633854375/524288
106444546875/2097152 108969185625/524288 471022246875/2097152 667024336875/2097152
352645818125/2097152 -51585966875/524288 -74986995625/524288 76133531875/262144
-265538838125/1048576 73377049375/524288 140367834375/1048576 17011893125/1048576
-228453586875/1048576 -167141674375/1048576 -10346320625/524288 -15407801875/2097152
38901909375/1048576 -1313859375/32768 -85569664375/524288 122447479375/1048576
-105384305625/2097152 96823820625/1048576 -126278068125/524288 -301058018125/1048576
-228545561875/1048576 105158254375/2097152 -244605659375/1048576 -194564654375/1048576
-82122233125/1048576 -46326593125/2097152 -262878989375/1048576 14465904375/262144
34126808125/2097152 -380182278125/2097152 14757794375/131072 -15509273125/524288
192912391875/1048576 -291804848125/1048576 53359791875/262144 352497958125/2097152
107668400625/2097152 -357943433125/2097152 -89194823125/524288 78218654375/2097152
8604979375/32768 -3859381875/2097152 -415278744375/2097152 543301298125/2097152
-114899900625/524288 -121996274375/524288 98828428125/1048576 -101354779375/1048576
-550760509375/2097152 245408856875/2097152 256469164375/2097152 -525195905625/2097152
339995236875/2097152 -35217044375/524288 85646456875/524288 -462812909375/2097152
74746868125/524288 -7166508125/524288 170968700625/2097152 -504073569375/2097152
39287584375/1048576 -308040603125/1048576 -12097075625/524288 289761189375/2097152
-31945001875/262144 252424439375/1048576 397162846875/2097152 -276839281875/2097152
-289508705625/2097152 -86257905625/2097152 478011293125/2097152 244121831875/2097152
75744799375/1048576 -420647986875/2097152 -132457413125/524288 -507025683125/2097152
28510331875/262144 11365220625/1048576 -33560438125/131072 655906255625/2097152
-75809460625/2097152 -141010241875/1048576 11223191875/131072 331290883125/1048576
82227028125/2097152 -372240250625/2097152 -48439529375/2097152 9816976875/131072
-28172330625/262144 -543713223125/2097152 -243363291875/2097152 627115046875/2097152
-561695519375/2097152 56126884375/262144 379657825625/2097152 -350600604375/2097152
-577369005625/2097152 -359840096875/2097152 248159319375/1048576 240203314375/2097152
-351469140625/2097152 151345926875/2097152 -256292693125/1048576 -48394026875/524288
131600684375/1048576 -510363000625/2097152 53284683125/1048576 635534119375/2097152
-57081014375/2097152 66535610625/524288 38563000625/524288 -314032324375/2097152
189285034375/2097152 8358520625/262144 -253054076875/1048576 -514700364375/2097152
30136180625/131072 128679290625/524288 71434893125/1048576 -270942250625/1048576
-73325016875/2097152 -222089713125/2097152 62682470625/262144 -303896160625/1048576
-193796288125/1048576 -76715364375/2097152 -587186743125/2097152 213148641875/1048576
370195186875/2097152 54231553125/2097152 57566066875/524288 -19116710625/65536
616938976875/2097152 216108789375/1048576 255090541875/1048576 -378878428125/2097152
531843995625/2097152 121079659375/524288 -598638350625/2097152 288290238125/1048576
-10138366875/32768 648904376875/2097152 93120284375/2097152 424285383125/2097152
-595756088125/2097152 -209222439375/2097152 -199599058125/2097152 -485452490625/2097152
115310189375/1048576 30824504375/2097152 321551615625/2097152 -395560669375/2097152
251332486875/1048576 -30503181875/262144 431552549375/2097152 425294700625/2097152
110540630625/524288 662902561875/2097152 -187493185625/1048576 285838481875/2097152
9884514375/524288 191884208125/1048576 515476946875/2097152 177502595625/1048576
20396000625/131072 502032625625/2097152 308790791875/1048576 581017095625/2097152
-488132664375/2097152 241525760625/1048576 -243798599375/2097152 -206238753125/1048576
541877858125/2097152 -458050940625/2097152 102818219375/1048576 306305478125/2097152
-171431795625/2097152 616781830625/2097152 -392386286875/2097152 7551970625/131072
8667929375/1048576 153781528125/524288 -374917408125/2097152 44502616875/262144
35447676875/1048576 -115759581875/524288 -191243281875/2097152 24680216875/2097152
-29292140625/524288 202884931875/2097152 156098293125/2097152 -321713336875/2097152
-564238705625/2097152 -178087875625/1048576 559499971875/2097152 67526386875/262144
-124570023125/2097152 522054248125/2097152 342038146875/2097152 608620228125/2097152
119383323125/524288 554535139375/2097152 -124790604375/2097152 99173840625/1048576
-29077414375/262144 147075536875/524288 -571862710625/2097152 20086515625/262144
-398747048125/2097152 -40726353125/131072 8992611875/524288 -65624236875/1048576
-3835690625/262144 92649916875/1048576 -4011536875/65536 95763111875/1048576
412458950625/2097152 69164513125/262144 -318278828125/2097152 -75440790625/2097152
10173663125/65536 -222299683125/2097152 482871123125/2097152 143097226875/524288
-461313950625/2097152 272313935625/2097152 358437500625/2097152 -300355541875/2097152
-79324034375/262144 592129648125/2097152 -587565836875/2097152 4779184375/16384
-93314395625/1048576 -411065406875/2097152 316613485625/2097152 -617944499375/2097152
1429465625/524288 -7851618125/32768 643953158125/2097152 646699164375/2097152
-611077280625/2097152 -109761374375/524288 -95349664375/1048576 -9941479375/2097152
-610963389375/2097152 -284429475625/1048576 261418804375/2097152 1240324375/65536
426163429375/2097152 -11902063125/131072 -5641020625/524288 -33429633125/2097152
-140740956875/1048576 -269604321875/2097152 -591333244375/2097152 100234098125/1048576
576481176875/2097152 96167321875/524288 66374299375/2097152 -19152375625/524288
8334343125/262144 148848776875/524288 45322450625/1048576 -626250599375/2097152
-10903275625/65536 592605155625/2097152 -13466065625/65536 -642868925625/2097152
627384723125/2097152 185044575625/2097152 -6547381875/1048576 -368019400625/2097152
42346466875/2097152 137463329375/524288 156057421875/524288 -300517999375/2097152
73709884375/524288 -242925856875/1048576 -15402691875/131072 -297688005625/1048576
99352205625/2097152 539318905625/2097152 -75125913125/1048576 -207631085625/2097152
1165584375/131072 279725053125/1048576 524342593125/2097152 141043414375/524288
-109754934375/524288 -127692009375/524288 109737551875/524288 -14658446875/1048576
-122960348125/1048576 -252024553125/2097152 -37298223125/1048576 95391775625/524288
-519715590625/2097152 12071070625/2097152 160939911875/2097152 166800728125/1048576
196066943125/1048576 494671251875/2097152 134392535625/524288 -191752034375/2097152
495579465625/2097152 -243057005625/1048576 -274630075625/2097152 -48034128125/1048576
-31500418125/131072 214459301875/1048576 -157068483125/524288 85279643125/2097152
-168207000625/1048576 92223929375/1048576 597528873125/2097152 626772079375/2097152
-479500625/524288 -405321999375/2097152 -51651074375/1048576 -39258111875/1048576
335302450625/1048576 -236043289375/1048576 -309769561875/2097152 363697965625/2097152
-60448270625/1048576 -275191136875/1048576 -317183279375/2097152 -347216968125/2097152
614508520625/2097152 424973789375/2097152 -16870891875/65536 -6962745625/524288
-237663691875/2097152 293066881875/1048576 18297121875/524288 -63681100625/2097152
661938971875/2097152 201651876875/1048576 -105477641875/2097152 -4099741875/131072
-21861474375/524288 -218503636875/1048576 -468892623125/2097152 6875999375/262144
-42994031875/262144 174782246875/2097152 -334744016875/1048576 220694761875/1048576
-248597780625/2097152 17878221875/524288 9338834375/32768 -250427516875/2097152
-142618048125/524288 -559155511875/2097152 -126537258125/1048576 -29548226875/131072
-197621609375/2097152 -16874870625/65536 525910771875/2097152 -231028230625/1048576
653510951875/2097152 -40409786875/524288 167313793125/524288 -465201564375/2097152
-316075741875/2097152 -403371696875/2097152 78498081875/2097152 -129768613125/524288
-129805861875/2097152 104520974375/2097152 653173774375/2097152 71081248125/2097152
-619646623125/2097152 412013945625/2097152 -622326450625/2097152 -212572778125/1048576
-77959161875/524288 22535353125/524288 93375485625/2097152 490480170625/2097152
-113395023125/524288 163385169375/524288 -140639418125/524288 109776841875/2097152
166772783125/524288 68369974375/1048576 -151531219375/2097152 -28037180625/2097152
-272455090625/1048576 -242463559375/2097152 -66340766875/524288 -15458779375/524288
682731875/131072 71149905625/262144 443986631875/2097152 -367744953125/2097152
-138394146875/524288 322097728125/1048576 291938206875/1048576 211729086875/1048576
24525755625/131072 204912290625/2097152 304321256875/1048576 -70626429375/262144
-147257514375/524288 489007816875/2097152 73500026875/262144 255788783125/2097152
28995786875/262144 167622044375/2097152 -18546829375/2097152 -94812523125/1048576
415392025625/2097152 -43652368125/524288 -284240614375/2097152 126817379375/2097152
-570982105625/2097152 68893710625/2097152 300503585625/1048576 21529485625/2097152
-238778985625/2097152 -515785728125/2097152 -386635153125/2097152 166222841875/1048576
-35610298125/1048576 -5867955625/32768 608655359375/2097152 -617628650625/2097152
16319186875/2097152 193734291875/1048576 664996576875/2097152 6532968125/131072
-4431041875/2097152 -640021095625/2097152 637742776875/2097152 -210619863125/1048576
68922490625/262144 298057219375/2097152 -55629104375/524288 515566371875/2097152
57490075625/262144 525731776875/2097152 -669985431875/2097152 -220618034375/2097152
