2800
-999544748125/8388608 2439808415625/16777216 -882299639375/8388608 1194381768125/8388608
-39065429375/262144 -743410495625/8388608 -1928362331875/8388608 -1391667414375/16777216
2003833776875/16777216 159881701875/16777216 847672940625/16777216 1468603329375/8388608
2639940625/32768 -44388754375/2097152 -429270025625/16777216 -709768023125/8388608
3428252830625/16777216 704015291875/16777216 -1951153999375/16777216 422557060625/2097152
281043651875/8388608 -875292971875/4194304 1106358763125/4194304 766022201875/16777216
104858595625/2097152 1477266923125/16777216 -1646594893125/16777216 880214881875/16777216
-3004072588125/16777216 640045459375/4194304 371038898125/2097152 30073789375/1048576
2583833345625/16777216 2223874856875/8388608 4357546676875/16777216 914173098125/8388608
830757195625/16777216 292057381875/2097152 -1946461750625/8388608 -2667012140625/16777216
-2015165035625/16777216 84537560625/16777216 1848530096875/8388608 -2298486465625/8388608
-474974434375/2097152 -1140142863125/16777216 -4459519351875/16777216 -212471223125/1048576
1259509523125/16777216 -3712505015625/16777216 3249638424375/16777216 -2045911371875/8388608
-7017101875/16777216 -262562978125/16777216 1005292666875/16777216 2764792445625/16777216
-620916996875/4194304 -80244031875/4194304 -515481229375/16777216 -1330247848125/16777216
522969750625/8388608 -2834219399375/16777216 -464588910625/16777216 -547168295625/8388608
-99170666875/524288 -1750001605625/16777216 1050604498125/4194304 -2179134208125/8388608
1649907476875/16777216 1395717701875/16777216 2267930931875/8388608 868339898125/16777216
441134570625/8388608 3747763770625/16777216 3354099730625/16777216 -141762236875/16777216
175783269375/4194304 37530154375/2097152 -1365522396875/8388608 48420404375/4194304
2204632198125/16777216 484816661875/8388608 -1417449236875/8388608 4306545586875/16777216
552952115625/16777216 -3757404371875/16777216 1088532799375/8388608 208448340625/8388608
557570330625/16777216 -3830972096875/16777216 -4480405479375/16777216 -281209805625/16777216
-51794771875/8388608 72608755625/524288 1587363763125/16777216 479820761875/8388608
-2008814775625/16777216 -1915852045625/8388608 -3783022490625/16777216 462379273125/2097152
2187088255625/8388608 -31227091875/524288 1052602009375/4194304 -171529141875/4194304
4646831879375/16777216 1405936966875/16777216 3672519659375/16777216 -2932032324375/16777216
-1692199201875/8388608 742855745625/4194304 -2290133426875/16777216 772947249375/16777216
164324234375/8388608 -3397787701875/16777216 1296340128125/8388608 -4402988813125/16777216
-707194709375/4194304 -270878636875/2097152 -34126483125/4194304 -1574506224375/16777216
-3702024703125/16777216 40496701875/2097152 1288056328125/16777216 1292386755625/16777216
-1292221643125/16777216 -368663448125/8388608 -438891236875/2097152 -253018950625/4194304
2243969966875/8388608 -1409465474375/8388608 79372951875/524288 3149133168125/16777216
-440749343125/4194304 -2131618549375/8388608 -4536034006875/16777216 1066446609375/8388608
-1283306189375/8388608 -3274908783125/16777216 -182242904375/8388608 464527126875/4194304
-4334604290625/16777216 -1857745246875/8388608 123300865625/16777216 -1308769153125/8388608
-74657760625/2097152 846545905625/8388608 2782047498125/16777216 2918018368125/16777216
-3399860625/131072 2004031124375/8388608 -3060070496875/16777216 49072008125/1048576
-65727248125/16777216 -14688183125/16777216 4244087054375/16777216 -815659114375/16777216
-595401550625/4194304 -2223933613125/16777216 1133662228125/8388608 -145406681875/16777216
-2614437581875/16777216 -1500822885625/16777216 -1995712578125/8388608 -2265869291875/16777216
-1901386108125/16777216 -725562018125/8388608 -470453344375/16777216 30570491875/4194304
3639729585625/16777216 17211333125/8388608 -4059162568125/16777216 3725308138125/16777216
567283758125/16777216 -208850928125/2097152 1268560146875/16777216 -28849296875/524288
1734130304375/16777216 -276616983125/16777216 -14084861875/2097152 -506995243125/2097152
-3418187836875/16777216 -348860763125/16777216 -1104661236875/8388608 834280444375/4194304
-2555856454375/16777216 -1803450193125/16777216 1819682659375/16777216 -2089940313125/16777216
2675580333125/16777216 1706814659375/16777216 -850000046875/4194304 -499062615625/2097152
80843748125/4194304 4432232511875/16777216 -2494481976875/16777216 -1751063313125/16777216
-2769830748125/16777216 -3165705720625/16777216 -661263290625/4194304 756855798125/8388608
704423505625/8388608 127347478125/4194304 1692022128125/16777216 1762928986875/16777216
1787398685625/8388608 1932422638125/16777216 -997742580625/4194304 2526752300625/16777216
-2202310341875/16777216 1918862290625/8388608 -2339809696875/8388608 -4326709489375/16777216
-72679910625/524288 -3676109058125/16777216 1551114061875/8388608 2395274835625/16777216
-102899838125/4194304 1362182784375/8388608 97833745625/8388608 3594362209375/16777216
-341217813125/16777216 526967573125/8388608 208953399375/1048576 -3502252201875/16777216
3123944420625/16777216 -4174128669375/16777216 -246831423125/1048576 4130273756875/16777216
-3138914218125/16777216 -1979981600625/8388608 2084586223125/16777216 4188554829375/16777216
-1425419244375/16777216 1135154348125/4194304 110631548125/16777216 570286311875/8388608
-2330543035625/8388608 -241737978125/2097152 -1062817494375/8388608 312165319375/4194304
1464222869375/8388608 244864493125/8388608 336596421875/4194304 444713031875/16777216
174186429375/2097152 491150489375/8388608 1992291616875/8388608 -1767254418125/16777216
-114256471875/8388608 4413845008125/16777216 188590801875/2097152 -3041885783125/16777216
847255565625/8388608 -900375826875/16777216 -473222553125/2097152 -3910563015625/16777216
-3232959953125/16777216 -3747918015625/16777216 325146241875/2097152 3520945885625/16777216
-779900804375/16777216 -458934100625/8388608 116428405625/8388608 682890263125/8388608
978454316875/4194304 14716856875/4194304 1043747718125/4194304 -2878686024375/16777216
1166487048125/8388608 -981571644375/4194304 481921383125/8388608 138759648125/4194304
1173588915625/8388608 -1758975483125/16777216 31392370625/131072 -1130786934375/4194304
-2903567323125/16777216 820204118125/4194304 1027722136875/4194304 4423692013125/16777216
489268521875/8388608 23177809375/524288 4585751008125/16777216 -898859775625/16777216
-2955185848125/16777216 -60763023125/262144 -950093248125/8388608 1256191750625/16777216
2714292835625/16777216 1653673231875/8388608 541713799375/8388608 1018060378125/4194304
321764568125/2097152 -817528928125/16777216 -619837176875/8388608 1762793169375/8388608
709111003125/4194304 1442544123125/8388608 -2026635358125/8388608 -2534853111875/16777216
-923168246875/8388608 -501808584375/8388608 131204023125/16777216 2835679809375/16777216
4588682818125/16777216 -421003060625/2097152 553546538125/16777216 -347073575625/2097152
93071601875/524288 -2118302991875/8388608 -429402763125/4194304 542530191875/16777216
-42678759375/4194304 -2032641813125/16777216 2440264605625/16777216 -2321602696875/8388608
911572764375/4194304 -1574293065625/8388608 -2034666283125/8388608 411497961875/16777216
-1120545348125/8388608 583148514375/16777216 -3103571839375/16777216 -2016045355625/8388608
-1711197831875/16777216 2559831920625/16777216 3763587620625/16777216 -621005835625/8388608
198309365625/1048576 -1875954180625/8388608 565824328125/4194304 -3136405339375/16777216
-2414041249375/16777216 3902085201875/16777216 -210644153125/16777216 501124404375/16777216
-1186479704375/8388608 -153435944375/16777216 2735104973125/16777216 -4625553156875/16777216
272980299375/8388608 -198162969375/8388608 -3739523405625/16777216 -37468099375/8388608
-3370855919375/16777216 -1365269005625/8388608 58758503125/8388608 -2915133108125/16777216
-2562775114375/16777216 -150902793125/2097152 -4170925329375/16777216 26304779375/262144
-965171151875/16777216 -1651960305625/8388608 -276790836875/4194304 1939298808125/16777216
4267837730625/16777216 -17453944375/65536 153539071875/8388608 513905651875/4194304
892533429375/8388608 -281636438125/2097152 -2643376841875/16777216 -3063726640625/16777216
538250794375/2097152 -298464245625/16777216 -3001212536875/16777216 -132467208125/8388608
1858782935625/16777216 6494805625/16777216 567994774375/4194304 -3301252898125/16777216
-741797704375/4194304 -451791160625/2097152 564865266875/16777216 -1413596603125/8388608
-3068222548125/16777216 2312338616875/16777216 867481794375/8388608 8868540625/4194304
-2063310571875/16777216 2541900501875/16777216 -1952131768125/8388608 -696981018125/4194304
-2296579403125/8388608 559831076875/8388608 -3833408245625/16777216 -13412590625/2097152
3811926435625/16777216 646077306875/4194304 117593153125/16777216 -1529224676875/8388608
3389323669375/16777216 -157363626875/1048576 -1336932218125/16777216 4628545236875/16777216
-413050089375/4194304 1069733660625/4194304 -1864639634375/8388608 -2888096036875/16777216
3631932670625/16777216 317268704375/16777216 -983145918125/4194304 -24414569375/4194304
-1091504868125/16777216 -2053974925625/8388608 2674053484375/16777216 -3718451218125/16777216
-253372170625/1048576 2653597725625/16777216 -902372953125/8388608 4462615626875/16777216
-10721956875/8388608 -434379150625/8388608 -1345175146875/16777216 583342003125/16777216
-2144311036875/8388608 -2264542634375/8388608 -133987748125/1048576 -52582691875/262144
-1383057668125/16777216 57898579375/1048576 2615349419375/16777216 1575292998125/8388608
3351272903125/16777216 2339879924375/8388608 -4444879079375/16777216 4294721729375/16777216
1173934348125/4194304 -977366823125/4194304 2212394375625/8388608 158203469375/16777216
35541393125/131072 75374901875/16777216 -1731864719375/8388608 1580319243125/16777216
-81155834375/2097152 -1601534510625/16777216 -637984353125/16777216 626719349375/4194304
-457267671875/4194304 -679414255625/16777216 781884674375/8388608 -698831301875/16777216
-395895924375/8388608 -1532933206875/8388608 443070630625/2097152 -2594418736875/16777216
3345332370625/16777216 2119110223125/16777216 1005148116875/8388608 -2383817620625/16777216
-1473407551875/16777216 3787701929375/16777216 -1497294771875/16777216 966360530625/8388608
36875846875/16777216 625392158125/8388608 2942173766875/16777216 -3571248576875/16777216
-3676057686875/16777216 -870027239375/8388608 2120097030625/16777216 1986668989375/16777216
-1395695695625/8388608 2117906844375/8388608 2449312849375/16777216 -262850940625/2097152
-4084607970625/16777216 517168684375/16777216 1717495303125/8388608 166129158125/2097152
-4560878118125/16777216 4175771438125/16777216 -1817985859375/8388608 -380258624375/4194304
1983736383125/8388608 759967683125/4194304 -3064322856875/16777216 -141453169375/1048576
-3792113040625/16777216 -1750299105625/16777216 -3373196378125/16777216 2434864394375/16777216
143001201875/1048576 4099411491875/16777216 1872147466875/8388608 -1684529520625/16777216
115932149375/16777216 -4318650695625/16777216 -1122286895625/8388608 40262096875/8388608
-1721833203125/8388608 -105584836875/524288 375458575625/16777216 1623356835625/8388608
1373368364375/8388608 -4486330454375/16777216 743345658125/16777216 -1627440994375/8388608
810540408125/4194304 -675877330625/16777216 2708598064375/16777216 1223155871875/16777216
-2177023095625/8388608 -2230435948125/8388608 -2095468143125/16777216 -3150722763125/16777216
260814360625/4194304 -3881423450625/16777216 -42014013125/262144 124890364375/1048576
4487636138125/16777216 -2438075101875/16777216 1859243868125/16777216 2778733715625/16777216
-828485503125/16777216 2845487553125/16777216 -3778122700625/16777216 2209629051875/16777216
-547457798125/4194304 1115119613125/8388608 2922645079375/16777216 -419462929375/16777216
1911055496875/16777216 -3174651536875/16777216 -2126320144375/8388608 -1616834804375/16777216
-1570024693125/16777216 -80332258125/2097152 82181588125/524288 -226557708125/8388608
36248436875/8388608 -719426290625/4194304 -1101718970625/4194304 -565767120625/2097152
4168356486875/16777216 981731883125/8388608 1828491039375/16777216 -2363076314375/16777216
-11642973125/1048576 673759655625/16777216 3780733219375/16777216 -781268919375/8388608
-1168582244375/4194304 279755223125/16777216 18871111875/2097152 692698916875/8388608
993672631875/4194304 1457102390625/8388608 -1999536660625/16777216 -357946124375/16777216
-63819109375/2097152 945318145625/16777216 -2167613065625/16777216 779122220625/16777216
424564275625/16777216 720060569375/16777216 -747482098125/8388608 1411003251875/8388608
-464717535625/2097152 -1568337666875/16777216 225830836875/4194304 4263237523125/16777216
3801890868125/16777216 -953992843125/8388608 -40435863125/4194304 590674686875/16777216
-3808803096875/16777216 -3319632789375/16777216 -298781275625/8388608 426329071875/16777216
231772603125/2097152 190438084375/2097152 1512528688125/8388608 890234506875/16777216
-3786706643125/16777216 -3053386056875/16777216 95226508125/8388608 -651414308125/4194304
-3896314463125/16777216 354841834375/4194304 388546501875/2097152 -12606208125/16777216
-294962933125/8388608 1236643384375/8388608 -1025141726875/4194304 -682893894375/16777216
-172028591875/1048576 66901699375/2097152 -299029941875/8388608 -254821818125/2097152
-111420474375/524288 -1032724678125/8388608 1776375015625/16777216 1046806026875/8388608
3349293303125/16777216 2814389921875/16777216 -1264554825625/8388608 -157898715625/4194304
-1087321913125/4194304 -1950906584375/8388608 949553565625/16777216 -3708017394375/16777216
-1226437130625/16777216 3469560119375/16777216 3585300796875/16777216 -4251631663125/16777216
2876013109375/16777216 -20806296875/262144 3607266376875/16777216 -521698060625/2097152
-1704792936875/8388608 883434523125/4194304 287145420625/1048576 3638686848125/16777216
181259911875/2097152 939375416875/4194304 489624384375/4194304 762424884375/4194304
-281471570625/2097152 1376202288125/16777216 1331840645625/8388608 2142875844375/8388608
