2200
-36022160625/262144 3136405971875/16777216 -4651437360625/33554432 3536870583125/16777216
-6488944474375/33554432 -5842771130625/33554432 2576327180625/33554432 861781930625/33554432
2643750071875/33554432 -4800707621875/33554432 1580617864375/8388608 715762416875/4194304
2476227455625/33554432 1567087410625/8388608 3344685774375/33554432 -97744673125/33554432
-6203924375/524288 -909099131875/4194304 71432893125/1048576 4049491373125/33554432
-5073467018125/33554432 1609023219375/33554432 -7080434631875/33554432 -1792326311875/16777216
-999310778125/33554432 -618562539375/16777216 -6462292299375/33554432 -1210405425625/33554432
765422205625/8388608 -94719343125/8388608 -805782154375/4194304 -2468326334375/33554432
666505420625/16777216 4532177835625/33554432 -3700918684375/33554432 -528623940625/16777216
3787466340625/33554432 -524314223125/8388608 -32860375625/1048576 537344850625/33554432
903728285625/4194304 5784029686875/33554432 4315825050625/33554432 -5523332010625/33554432
909927211875/8388608 4558028193125/33554432 509245790625/8388608 1769098175625/33554432
-3398499878125/33554432 -50367563125/2097152 2978238993125/33554432 -40097550625/4194304
-6638285713125/33554432 -1496539515625/16777216 5800474068125/33554432 -144384604375/8388608
1426316244375/8388608 -1460685895625/16777216 -3316465576875/16777216 2355652124375/33554432
-7326374006875/33554432 2559470890625/16777216 -4482587814375/33554432 5565097663125/33554432
-1998727259375/16777216 788903369375/4194304 3681988275625/16777216 -3554874750625/33554432
1518612060625/8388608 -3330516220625/16777216 1731716311875/16777216 1482370786875/16777216
-2345717158125/16777216 -193035280625/33554432 361154646875/16777216 6013076609375/33554432
391329379375/2097152 -1351919820625/16777216 3009732130625/16777216 5443618118125/33554432
1241641190625/33554432 680050078125/16777216 5997263133125/33554432 197927695625/4194304
5007121796875/33554432 7219648706875/33554432 6309213233125/33554432 7293002138125/33554432
2202704123125/33554432 626728705625/4194304 2981433159375/16777216 -1230466620625/33554432
-1251821209375/8388608 -328054931875/8388608 -877365493125/8388608 -2719310240625/33554432
6187118141875/33554432 6262491750625/33554432 36436764375/262144 -1449846440625/33554432
-3879159755625/33554432 2352095686875/16777216 -6738928136875/33554432 -6733992409375/33554432
2761903381875/33554432 -2183302185625/33554432 284311850625/33554432 706864503125/8388608
-4223730520625/33554432 1451023179375/8388608 -1404476253125/8388608 5960549876875/33554432
-1890395780625/33554432 1613517970625/8388608 575340830625/8388608 292666309375/4194304
-678167263125/16777216 -143874864375/8388608 146129204375/4194304 6554976044375/33554432
-3842993474375/33554432 2904227555625/16777216 -453012855625/33554432 1668658041875/8388608
-959173400625/16777216 -2908902610625/33554432 -117849496875/2097152 -6442795899375/33554432
815796416875/4194304 3234609420625/16777216 -3342358820625/16777216 -478164671875/16777216
2380191295625/33554432 -926242728125/8388608 -324080659375/33554432 898841714375/8388608
-251519764375/8388608 476922441875/33554432 -4206629081875/33554432 57768816875/1048576
-374776015625/2097152 -6212802028125/33554432 -3273628276875/33554432 -730529435625/16777216
34758755625/4194304 3591418056875/33554432 4572161570625/33554432 -10128930625/524288
-335035861875/4194304 45789775625/4194304 403402855625/8388608 2344432275625/33554432
624002960625/33554432 2422972193125/16777216 -390145806875/16777216 793263315625/4194304
-1003475515625/33554432 -3764205039375/33554432 -1900556948125/33554432 -789489229375/16777216
-5033821684375/33554432 800734721875/4194304 2889550200625/16777216 -1259922709375/8388608
1788446433125/16777216 721448248125/8388608 -6107580964375/33554432 -5128999555625/33554432
-1926771556875/33554432 -3680053196875/33554432 317396110625/16777216 -1350307028125/33554432
1528304421875/8388608 -8874078125/33554432 -1036031308125/16777216 261674606875/16777216
-3595101186875/16777216 3728026190625/33554432 2542112601875/33554432 4132523855625/33554432
-1378668245625/33554432 -4651796015625/33554432 3685968281875/16777216 -5539287524375/33554432
-2759909618125/16777216 -231194253125/16777216 1443953273125/8388608 -5976193568125/33554432
-92380413125/4194304 2444600764375/16777216 2795406329375/16777216 3451342530625/16777216
-2882324176875/16777216 1636714165625/8388608 -4342005559375/33554432 -2898552380625/16777216
-6306844781875/33554432 -1389007654375/16777216 3086787254375/33554432 -3756054974375/33554432
71015731875/524288 -1581085529375/33554432 3705398125/524288 -1206245060625/8388608
-453250964375/16777216 1324535884375/8388608 1771897043125/16777216 -4415402921875/33554432
-1674952819375/8388608 -347556089375/33554432 -4809166030625/33554432 19034200625/524288
6090927473125/33554432 950869555625/16777216 1189437803125/16777216 -77411186875/16777216
889455290625/16777216 1031639461875/8388608 5539843684375/33554432 -487780885625/16777216
-744994834375/8388608 2997584349375/33554432 1881565819375/16777216 -368513028125/8388608
1330436421875/33554432 5330085963125/33554432 3378250418125/16777216 16665941875/1048576
512348643125/33554432 -1556478116875/33554432 -3169684271875/16777216 2389553381875/33554432
1540445699375/33554432 -2781553836875/16777216 -1871515600625/16777216 944809944375/33554432
120201860625/33554432 -837365519375/4194304 2092546369375/33554432 -2398972104375/16777216
-1888678543125/33554432 2867019409375/16777216 -5295843609375/33554432 -295493735625/8388608
764604768125/4194304 -1190544155625/16777216 -5279110148125/33554432 215767468125/4194304
-2480649895625/16777216 3127906258125/33554432 1604241890625/33554432 -3906203640625/33554432
786345250625/16777216 5075068618125/33554432 -701131564375/8388608 245884931875/33554432
-1170862433125/16777216 -1133385584375/16777216 4485001021875/33554432 3330491649375/16777216
2099132110625/16777216 -942700323125/33554432 -3153697091875/16777216 -1171578615625/33554432
5732563175625/33554432 -771887909375/8388608 -1098114441875/8388608 -700503010625/4194304
-7305885434375/33554432 496174311875/8388608 -1624398001875/16777216 1141616031875/8388608
579457415625/33554432 3773903478125/33554432 6291259308125/33554432 -1590950948125/8388608
3372499576875/33554432 3761206439375/33554432 -1692163790625/16777216 -57667108125/1048576
6234939115625/33554432 -7085816120625/33554432 5476040521875/33554432 -865938693125/8388608
1025258664375/33554432 -1567080631875/16777216 -2018630625/16777216 -932045571875/8388608
-2689059855625/16777216 2838238335625/33554432 -6514161699375/33554432 -171940539375/33554432
361586314375/8388608 -762464855625/8388608 -1693157448125/33554432 -3184618641875/16777216
-1305120375625/16777216 210104420625/33554432 1265170328125/16777216 1540012368125/16777216
-1876560324375/16777216 -7048573090625/33554432 2966576848125/33554432 416615973125/2097152
2274806098125/33554432 -7087282626875/33554432 4881894950625/33554432 -1582228058125/33554432
487290051875/16777216 2265881055625/16777216 -2449117859375/16777216 1531199896875/8388608
-1580460564375/33554432 6789552020625/33554432 1722112858125/8388608 4151193151875/33554432
-4324256083125/33554432 -936770278125/16777216 -6945312611875/33554432 -6315829595625/33554432
6935812365625/33554432 391902713125/16777216 4818813965625/33554432 -717988335625/16777216
1573497880625/16777216 1026724125625/16777216 -3079470274375/33554432 -655594383125/33554432
-7068466356875/33554432 4639328698125/33554432 -1552128716875/8388608 -5038003458125/33554432
1718166635625/33554432 -4933847895625/33554432 -2158437194375/33554432 1311541433125/16777216
-5694975350625/33554432 796656375625/33554432 1008577480625/16777216 -1033143436875/16777216
-5680131373125/33554432 -3352224555625/33554432 -2811081920625/33554432 168617480625/33554432
698198373125/8388608 2027614386875/33554432 -85282319375/16777216 -711885838125/16777216
4053283018125/33554432 -964131361875/8388608 3230336951875/33554432 1384199004375/16777216
-1002465853125/8388608 -1975844976875/16777216 -1133048585625/16777216 1112908685625/16777216
883743403125/33554432 -898821556875/16777216 -1015053524375/16777216 77422709375/8388608
-1582940720625/8388608 -727939499375/16777216 -3262514701875/33554432 -1224117530625/33554432
397879081875/4194304 -782143333125/8388608 -3824439389375/33554432 -6851387461875/33554432
-3068562976875/33554432 -1543558108125/16777216 -4251054974375/33554432 783537459375/8388608
5200852050625/33554432 -2857739823125/33554432 -3147402328125/33554432 716451979375/16777216
-4108616263125/33554432 -213776976875/4194304 -7251207720625/33554432 5721473429375/33554432
613820576875/4194304 1391329025625/33554432 2217562565625/33554432 -6378731404375/33554432
362954948125/8388608 3896535025625/33554432 945636910625/16777216 -1795398501875/8388608
64270586875/524288 7028456991875/33554432 370368205625/2097152 -1371232163125/33554432
-3822169649375/33554432 2982997496875/33554432 -1399162978125/8388608 -1094037910625/33554432
-635668419375/33554432 -2388380699375/16777216 -104995625625/524288 -1824791808125/33554432
-490662899375/16777216 -1305821364375/8388608 210915148125/8388608 -87767920625/524288
1936765524375/16777216 443766269375/8388608 1349918329375/16777216 -131764799375/4194304
-4869779261875/33554432 2904522328125/16777216 -1416972734375/33554432 419578548125/8388608
-805763261875/4194304 5413855376875/33554432 916847628125/33554432 -2405416179375/33554432
-4837875068125/33554432 -649796173125/8388608 -2133148139375/16777216 -542016825625/16777216
1332523273125/16777216 287547170625/4194304 -4304047749375/33554432 5954964791875/33554432
1973544189375/16777216 6535595240625/33554432 673239249375/16777216 1468661308125/33554432
432257478125/33554432 1554691455625/33554432 1593032271875/8388608 3431239123125/16777216
-1569720095625/8388608 -2688591310625/33554432 4413442941875/33554432 930884576875/8388608
1054887851875/8388608 2901012805625/33554432 827546644375/4194304 -1620473119375/33554432
2662388334375/16777216 6743462763125/33554432 5168175533125/33554432 -5141827081875/33554432
-1987566425625/16777216 2308877690625/33554432 212644086875/4194304 1343583291875/8388608
1421528274375/33554432 375010136875/16777216 -1163653376875/33554432 -5209524175625/33554432
4562487304375/33554432 -4568580630625/33554432 1338148618125/33554432 2337800966875/33554432
-1930366673125/16777216 1375295961875/33554432 -30545150625/33554432 -2451576524375/16777216
-2853885203125/33554432 -5305588385625/33554432 4202425184375/33554432 -727914323125/33554432
-6376514038125/33554432 -390616125625/33554432 306523476875/16777216 -6765067299375/33554432
2681813990625/33554432 -6859010035625/33554432 -1256962114375/33554432 -3776029516875/33554432
1046921968125/16777216 11647961875/33554432 835230969375/16777216 390669668125/33554432
117765305625/1048576 -3642546029375/16777216 -2986548833125/16777216 919776969375/8388608
-3329446401875/33554432 -2603124500625/16777216 1878949331875/16777216 -5768727531875/33554432
286719310625/33554432 371362261875/33554432 1089503380625/16777216 4210215549375/33554432
-938763959375/33554432 2989857083125/33554432 -318669621875/2097152 4652908019375/33554432
3578652983125/33554432 -1751256588125/8388608 -139424250625/4194304 -859150510625/16777216
2533202973125/16777216 -7360721754375/33554432 916956720625/16777216 3643025904375/16777216
-1346292385625/8388608 5051751533125/33554432 997642586875/33554432 2991187368125/33554432
-6280730740625/33554432 -498157048125/4194304 669036438125/16777216 2552876761875/16777216
-2281929904375/16777216 -2637854800625/33554432 2146770869375/16777216 -2059563006875/33554432
878259614375/33554432 2719987208125/33554432 -834963064375/4194304 -1619336681875/16777216
1837054608125/8388608 845749733125/8388608 3488042146875/33554432 -1209697713125/33554432
341273700625/8388608 2110290634375/33554432 3173691173125/33554432 1632366319375/8388608
7002996996875/33554432 -3328912434375/16777216 6244110296875/33554432 -2298191424375/33554432
1170647066875/8388608 3123350608125/16777216 3500465093125/33554432 1890523806875/16777216
4653104108125/33554432 2814346266875/33554432 -418125723125/16777216 22458679375/16777216
-503869155625/4194304 282999069375/16777216 -658089389375/4194304 212624149375/2097152
-298120384375/16777216 5026935478125/33554432 386707963125/4194304 152044069375/1048576
236112545625/33554432 2342538419375/16777216 1338808686875/8388608 -6577106751875/33554432
-761540126875/16777216 271875745625/2097152 1893828495625/33554432 -249214191875/16777216
5447033851875/33554432 -7228953469375/33554432 4018689860625/33554432 594810005625/33554432
-171448853125/2097152 -3658501213125/33554432 -1123247296875/33554432 -880553581875/16777216
6008821506875/33554432 -1958986858125/16777216 -152066605625/33554432 -3753869054375/33554432
3195041073125/33554432 1347529803125/33554432 12042861875/4194304 1722347378125/16777216
327862761875/8388608 -592966171875/33554432 -2994813064375/16777216 186323190625/33554432
-7117563330625/33554432 -689144286875/16777216 -16250251875/2097152 -311720825625/8388608
-886714640625/8388608 -2372030560625/16777216 -6804265620625/33554432 1295901811875/16777216
4036938461875/33554432 421156044375/16777216 -3816863551875/33554432 -3764198246875/33554432
7002556708125/33554432 -1294216653125/33554432 86600353125/4194304 -6456961493125/33554432
7147962930625/33554432 -7004635378125/33554432 6407885735625/33554432 -697153455625/8388608
5617000186875/33554432 -1003892951875/16777216 -1106776199375/33554432 -137196956875/8388608
56744153125/16777216 428547508125/33554432 1446755894375/33554432 -613838438125/33554432
1427100860625/33554432 -3123234503125/33554432 1295442080625/8388608 -694141655625/33554432
